#monsters																																	
Id		CreatureClass	Health	StarvationLimit	PainThresholdLimit	PainThresholdRegen	Damage	ResistSheet	WoundSlots	MeleeAccuracy	RangeAccuracy	Dodge	MeleeStunChance	MeleeStunDuration	MeleeThrowbackChance	EquipmentVariants	ReceiveAmputationChance	ReceiveWoundChanceMult	AttackWoundChanceMult	QuazimorphosisReward	AllowEccolapse	ScaleQuasimorphStats	MutateMonsterId	MutateBonusChance	IgnoreThrowback	HasInventoryWeaponSlots	HasInventoryEquipmentSlots	ActionPoints	AiPresetId	DeathExplosionRadius	ExplosionDamageType	DeathExplosionDamage	Immunity
scientist_2		0	10	50	100	tech_pistol blue_tshirt blue_boots employee_pants	medpack 0.02 morphine 0.018 splint 0.02 antibiotics 0.018 sorbent 0.018 surgicalKit 0.018 beer 0.02 furuncle 0.018 cannedVeg 0.018 packedGoodRation 0.018 packedRation 0.05 redSoda 0.05 burgerMeat 0.018 burgerVeg 0.018 tuna_steak 0.02 medium_backpack 0.018 stun_grenade 0.05 plastic 0.05 glassBottle 0.05 organsBox 0.018 defibrillator_device 0.018 quasi_sensor_device 0.018 chemical_analyzer 0.02 biomass_tank 0.02 medical_components 0.018																										
scientist_3		0	10	50	100	pmc_smg scientist_shirt daydream_chem_boots blue_pants	medpack 0.02 morphine 0.018 splint 0.02 antibiotics 0.018 sorbent 0.018 surgicalKit 0.018 beer 0.02 furuncle 0.018 cannedVeg 0.018 packedGoodRation 0.018 packedRation 0.05 redSoda 0.05 burgerMeat 0.018 burgerVeg 0.018 tuna_steak 0.02 medium_backpack 0.018 stun_grenade 0.05 plastic 0.05 glassBottle 0.05 organsBox 0.018 defibrillator_device 0.018 quasi_sensor_device 0.018 chemical_analyzer 0.02 biomass_tank 0.02 medical_components 0.018																										
scientist_4		0	10	50	100	petrov_pistol_2 scientist_shirt blue_boots blue_pants	bandage 0.02 medpack 0.02 morphine 0.02 splint 0.018 antibiotics 0.02 medicalClue 0.018 naloxone 0.02 sorbent 0.018 surgicalKit 0.018 antidote 0.02 bloodBag 0.018 painkillers 0.05 nanoinjection 0.018 plaster 0.018 blueSoda 0.018 packedGoodRation 0.018 packedRation 0.018 redSoda 0.018 water 0.018 burgerMeat 0.02 burgerVeg 0.02 synthChicken 0.05 synthBeef 0.05 small_backpack 0.05 organsBox 0.05 ai_module 0.018 quasi_sensor_device 0.02 scientific_equipment 0.02 quasiresearch_disk 0.02 research_disk 0.05 memory_software 0.05 quasisamples 0.02 biomass_tank 0.05																										
ancom_scientist_1		0	10	50	100	pmc_smg scientist_shirt hyber_pants blue_boots	pistol_basic_ammo 0.018 pistol_burst_ammo 0.009 pistol_expansive_ammo 0.006 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 glass 0.035 water 0.028 capacitor 0.028 personalKey 0.035 miner_knife 0.028																										
ancom_scientist_2		0	10	50	100	pmc_pistol_2 scientist_shirt blue_pants broun_boots	medium_basic_ammo 0.018 medium_police_ammo 0.018 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 glass 0.035 water 0.028 capacitor 0.028 personalKey 0.035																										
ancom_scientist_3		0	10	70	100	pmc_shotgun scientist_shirt brown_pants common_boots	shotgun_bullet_ammo 0.018 shotgun_shrapnel_ammo 0.009 shotgun_flechette_ammo 0.015 shotgun_dragon_ammo 0.006 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 glass 0.035 water 0.028 capacitor 0.028 personalKey 0.035																										
ancom_scientist_4		0	10	70	100	pmc_pistol scientist_shirt employee_hat employee_pants common_boots	pistol_basic_ammo 0.018 pistol_burst_ammo 0.009 pistol_expansive_ammo 0.006 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 glass 0.035 water 0.028 capacitor 0.028 personalKey 0.035																										
sbn_scientist_1		0	10	50	100	tech_pistol_2 scientist_shirt hyber_pants blue_boots	battery_charge 0.035 battery_crafted_charge 0.015 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 glass 0.035 water 0.028 capacitor 0.028 personalKey 0.035																										
sbn_scientist_2		0	10	50	100	army_pistol_3 scientist_shirt blue_pants broun_boots	pistol_basic_ammo 0.018 pistol_burst_ammo 0.009 pistol_expansive_ammo 0.006 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
sbn_scientist_3		0	10	70	100	tech_pistol_3 scientist_shirt brown_pants common_boots	battery_charge 0.035 battery_crafted_charge 0.015 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
sbn_scientist_4		0	10	70	100	pmc_pistol_2 scientist_shirt employee_hat employee_pants common_boots	pistol_basic_ammo 0.018 pistol_burst_ammo 0.009 pistol_expansive_ammo 0.006 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
dd_scientist_1		0	10	50	100	desert_shotgun scientist_shirt hyber_pants blue_boots	shotgun_bullet_ammo 0.018 shotgun_shrapnel_ammo 0.009 shotgun_flechette_ammo 0.015 shotgun_dragon_ammo 0.006 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
dd_scientist_2		0	10	50	100	spec_pistol_2 scientist_shirt blue_pants broun_boots	pistol_basic_ammo 0.018 pistol_burst_ammo 0.009 pistol_expansive_ammo 0.006 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
dd_scientist_3		0	10	70	100	spec_pistol_3 scientist_shirt brown_pants common_boots	pistol_basic_ammo 0.018 pistol_burst_ammo 0.009 pistol_expansive_ammo 0.006 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
dd_scientist_4		0	10	70	100	pmc_pistol_2 daydream_chem_vest employee_pants common_boots	medium_basic_ammo 0.018 medium_police_ammo 0.018 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
sl_scientist_1		0	10	50	100	dark_pistol scientist_shirt hyber_pants blue_boots	heavy_basic_ammo 0.018 heavy_armorpierce_ammo 0.015 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
sl_scientist_2		0	10	50	100	dark_pistol_2 scientist_shirt blue_pants blue_boots	heavy_basic_ammo 0.018 heavy_armorpierce_ammo 0.015 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
sl_scientist_3		0	10	70	100	dark_pistol_4 scientist_shirt brown_pants broun_boots	heavy_basic_ammo 0.018 heavy_armorpierce_ammo 0.015 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
sl_scientist_4		0	10	70	100	dark_pistol_5 scientist_shirt employee_hat employee_pants common_boots	heavy_basic_ammo 0.018 heavy_armorpierce_ammo 0.015 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
ch_scientist_1		0	10	50	100	rail_pistol scientist_shirt hyber_pants common_boots	coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
ch_scientist_2		0	10	50	100	tech_pistol scientist_shirt blue_pants blue_boots	battery_charge 0.035 battery_crafted_charge 0.015 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
ch_scientist_3		0	10	70	100	pmc_smg scientist_shirt brown_pants broun_boots	pistol_basic_ammo 0.018 pistol_burst_ammo 0.009 pistol_expansive_ammo 0.006 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
ch_scientist_4		0	10	70	100	petrov_pistol_2 scientist_shirt employee_pants common_boots	pistol_basic_ammo 0.018 pistol_burst_ammo 0.009 pistol_expansive_ammo 0.006 coarse_gears 0.035 rusty_shards 0.035 tape 0.035 synthChicken 0.035 antiradin 0.028 vodka 0.025 scientist_clothing_container 0.018 memory_software 0.015 scientific_equipment 0.009 chemical_analyzer 0.006 synthBeef 0.035 medicalClue 0.028 wiskey 0.025 biomass_tank 0.018 scientist_clothing_container 0.015 expert_disk 0.009 tape 0.035 sorbent 0.028 crowbar 0.025 research_disk 0.018 microelectronics 0.028 water 0.028 capacitor 0.028 personalKey 0.035																										
chemist_1		0	10	50	100	toxic_smg daydream_chem_vest daydream_chem_helmet daydream_chem_pants daydream_chem_boots	naloxone 0.018 antidote 0.05 bloodBag 0.018 painkillers 0.018 plaster 0.018 chocolateBar 0.018 packedGoodRation 0.02 packedRation 0.02 water 0.05 burgerMeat 0.02 burgerVeg 0.02 synthChicken 0.05 synthBeef 0.05 armagnac 0.02 small_backpack 0.05 bandit_vest 0.05 tape 0.02 rags 0.05 explosives 0.05 acid 0.1 water_container 0.018 quasiresearch_disk 0.018 research_disk 0.018 medical_components 0.018																										
chemist_2		0	10	50	100	tech_pistol scientist_shirt daydream_chem_boots blue_pants	naloxone 0.018 antidote 0.05 bloodBag 0.018 painkillers 0.018 plaster 0.018 chocolateBar 0.018 packedGoodRation 0.02 packedRation 0.02 water 0.05 burgerMeat 0.02 burgerVeg 0.02 synthChicken 0.05 synthBeef 0.05 armagnac 0.02 small_backpack 0.05 bandit_vest 0.05 tape 0.02 rags 0.05 explosives 0.05 acid 0.1 water_container 0.018 quasiresearch_disk 0.018 research_disk 0.018 medical_components 0.018																										
chemist_3		0	10	50	100	toxic_smg daydream_chem_vest daydream_chem_helmet daydream_chem_pants daydream_chem_boots	naloxone 0.018 antidote 0.05 bloodBag 0.018 painkillers 0.018 plaster 0.018 chocolateBar 0.018 packedGoodRation 0.02 packedRation 0.02 water 0.05 burgerMeat 0.02 burgerVeg 0.02 synthChicken 0.05 synthBeef 0.05 armagnac 0.02 small_backpack 0.05 bandit_vest 0.05 tape 0.02 rags 0.05 explosives 0.05 acid 0.1 water_container 0.018 quasiresearch_disk 0.018 research_disk 0.018 medical_components 0.018																										
chemist_4		0	10	50	100	army_knife daydream_chem_vest daydream_chem_helmet daydream_chem_pants daydream_chem_boots	naloxone 0.018 antidote 0.05 bloodBag 0.018 painkillers 0.018 plaster 0.018 chocolateBar 0.018 packedGoodRation 0.02 packedRation 0.02 water 0.05 burgerMeat 0.02 burgerVeg 0.02 synthChicken 0.05 synthBeef 0.05 armagnac 0.02 small_backpack 0.05 bandit_vest 0.05 tape 0.02 rags 0.05 explosives 0.05 acid 0.1 water_container 0.018 quasiresearch_disk 0.018 research_disk 0.018 medical_components 0.018																										
professor_1		0	10	60	100	dark_pistol scientist_shirt blue_boots employee_pants	medpack 0.02 morphine 0.018 splint 0.02 antibiotics 0.018 sorbent 0.018 surgicalKit 0.018 beer 0.02 furuncle 0.018 cannedVeg 0.018 packedGoodRation 0.018 packedRation 0.05 redSoda 0.05 burgerMeat 0.018 burgerVeg 0.018 tuna_steak 0.02 medium_backpack 0.018 stun_grenade 0.05 plastic 0.05 glassBottle 0.05 organsBox 0.018 defibrillator_device 0.018 quasi_sensor_device 0.018 chemical_analyzer 0.02 biomass_tank 0.02 medical_components 0.018																										
professor_2		0	10	60	100	tech_pistol_2 daydream_chem_vest daydream_chem_helmet daydream_chem_pants daydream_chem_boots	bandage 0.02 medpack 0.02 morphine 0.02 splint 0.018 antibiotics 0.02 medicalClue 0.018 naloxone 0.02 sorbent 0.018 surgicalKit 0.018 antidote 0.02 bloodBag 0.018 painkillers 0.05 nanoinjection 0.018 plaster 0.018 blueSoda 0.018 packedGoodRation 0.018 packedRation 0.018 redSoda 0.018 water 0.018 burgerMeat 0.02 burgerVeg 0.02 synthChicken 0.05 synthBeef 0.05 small_backpack 0.05 organsBox 0.05 ai_module 0.018 quasi_sensor_device 0.02 scientific_equipment 0.02 quasiresearch_disk 0.02 research_disk 0.05 memory_software 0.05 quasisamples 0.02 biomass_tank 0.05																										
professor_3		0	10	60	100	rail_pistol_2 scientist_shirt blue_boots blue_pants	medpack 0.02 morphine 0.018 splint 0.02 antibiotics 0.018 sorbent 0.018 surgicalKit 0.018 beer 0.02 furuncle 0.018 cannedVeg 0.018 packedGoodRation 0.018 packedRation 0.05 redSoda 0.05 burgerMeat 0.018 burgerVeg 0.018 tuna_steak 0.02 medium_backpack 0.018 stun_grenade 0.05 plastic 0.05 glassBottle 0.05 organsBox 0.018 defibrillator_device 0.018 quasi_sensor_device 0.018 chemical_analyzer 0.02 biomass_tank 0.02 medical_components 0.018																										
professor_4		0	10	60	100	rail_rifle daydream_chem_vest daydream_chem_helmet daydream_chem_pants daydream_chem_boots	bandage 0.02 medpack 0.02 morphine 0.02 splint 0.018 antibiotics 0.02 medicalClue 0.018 naloxone 0.02 sorbent 0.018 surgicalKit 0.018 antidote 0.02 bloodBag 0.018 painkillers 0.05 nanoinjection 0.018 plaster 0.018 blueSoda 0.018 packedGoodRation 0.018 packedRation 0.018 redSoda 0.018 water 0.018 burgerMeat 0.02 burgerVeg 0.02 synthChicken 0.05 synthBeef 0.05 small_backpack 0.05 organsBox 0.05 ai_module 0.018 quasi_sensor_device 0.02 scientific_equipment 0.02 quasiresearch_disk 0.02 research_disk 0.05 memory_software 0.05 quasisamples 0.02 biomass_tank 0.05																										
anc_professor_1		0	10	60	100	tech_rifle scientist_shirt ancom_agent_mask ancom_pants common_boots	armor_shards 0.035 weapon_shards 0.035 blunt_melee_shards 0.035 pierce_melee_shards 0.035 coarse_gears 0.035 rusty_shards 0.035 rod 0.035 tape 0.035 water 0.028 explosives 0.025 handmade_frag_grenade 0.018 alcogol_container 0.015 electrical_parts_container 0.009 geoscanner_device 0.006 caviar 0.003 wire 0.035 personalKey 0.028 cyborg_head 0.025 handmade_thermal_grenade 0.018 ai_module 0.015 engineering_parts_container 0.009 prototype_schematics 0.006 tuna_steak 0.003 rubber 0.035 microelectronics 0.028 surgicalKit 0.025 worker_clothing_container 0.018 research_disk 0.015 robot_parts_container 0.009 expert_disk 0.006 precious_metals 0.003 spring 0.035 capacitor 0.028 crowbar 0.025 memory_software 0.018 darknet_unit 0.015 lens 0.035 metal_pipe 0.028 breaker 0.025 transformer 0.035 rail_pistol 0.025 metal_tread 0.035 miner_pistol 0.025																										
anc_professor_2		0	10	60	100	rail_rifle scientist_shirt ancom_agent_mask ancom_pants blue_boots	armor_shards 0.035 weapon_shards 0.035 blunt_melee_shards 0.035 pierce_melee_shards 0.035 coarse_gears 0.035 rusty_shards 0.035 rod 0.035 tape 0.035 water 0.028 explosives 0.025 handmade_frag_grenade 0.018 alcogol_container 0.015 electrical_parts_container 0.009 geoscanner_device 0.006 caviar 0.003 wire 0.035 personalKey 0.028 cyborg_head 0.025 handmade_thermal_grenade 0.018 ai_module 0.015 engineering_parts_container 0.009 prototype_schematics 0.006 tuna_steak 0.003 rubber 0.035 microelectronics 0.028 surgicalKit 0.025 worker_clothing_container 0.018 research_disk 0.015 robot_parts_container 0.009 expert_disk 0.006 precious_metals 0.003 spring 0.035 capacitor 0.028 crowbar 0.025 memory_software 0.018 darknet_unit 0.015 lens 0.035 metal_pipe 0.028 breaker 0.025 transformer 0.035 rail_pistol 0.025 metal_tread 0.035 miner_pistol 0.025																										
dd_professor_1		0	10	60	100	tech_rifle scientist_shirt daydream_armored_helmet daydream_armored_pants daydream_chem_boots	armor_shards 0.035 weapon_shards 0.035 blunt_melee_shards 0.035 pierce_melee_shards 0.035 coarse_gears 0.035 rusty_shards 0.035 rod 0.035 tape 0.035 water 0.028 explosives 0.025 handmade_frag_grenade 0.018 alcogol_container 0.015 electrical_parts_container 0.009 geoscanner_device 0.006 caviar 0.003 wire 0.035 personalKey 0.028 cyborg_head 0.025 handmade_thermal_grenade 0.018 ai_module 0.015 engineering_parts_container 0.009 prototype_schematics 0.006 tuna_steak 0.003 rubber 0.035 microelectronics 0.028 surgicalKit 0.025 worker_clothing_container 0.018 research_disk 0.015 robot_parts_container 0.009 expert_disk 0.006 precious_metals 0.003 spring 0.035 capacitor 0.028 crowbar 0.025 memory_software 0.018 darknet_unit 0.015 lens 0.035 metal_pipe 0.028 breaker 0.025 transformer 0.035 rail_pistol 0.025 metal_tread 0.035 miner_pistol 0.025																										
dd_professor_2		0	10	60	100	rail_rifle scientist_shirt daydream_armored_helmet daydream_armored_pants daydream_chem_boots	armor_shards 0.035 weapon_shards 0.035 blunt_melee_shards 0.035 pierce_melee_shards 0.035 coarse_gears 0.035 rusty_shards 0.035 rod 0.035 tape 0.035 water 0.028 explosives 0.025 handmade_frag_grenade 0.018 alcogol_container 0.015 electrical_parts_container 0.009 geoscanner_device 0.006 caviar 0.003 wire 0.035 personalKey 0.028 cyborg_head 0.025 handmade_thermal_grenade 0.018 ai_module 0.015 engineering_parts_container 0.009 prototype_schematics 0.006 tuna_steak 0.003 rubber 0.035 microelectronics 0.028 surgicalKit 0.025 worker_clothing_container 0.018 research_disk 0.015 robot_parts_container 0.009 expert_disk 0.006 precious_metals 0.003 spring 0.035 capacitor 0.028 crowbar 0.025 memory_software 0.018 darknet_unit 0.015 lens 0.035 metal_pipe 0.028 breaker 0.025 transformer 0.035 rail_pistol 0.025 metal_tread 0.035 miner_pistol 0.025																										
sl_professor_1		0	10	60	100	pmc_pistol scientist_shirt pmc_helmet pmc_pants pmc_boots	heavy_basic_ammo 0.018 heavy_armorpierce_ammo 0.015 armor_shards 0.035 weapon_shards 0.035 blunt_melee_shards 0.035 pierce_melee_shards 0.035 coarse_gears 0.035 rusty_shards 0.035 rod 0.035 tape 0.035 water 0.028 explosives 0.025 handmade_frag_grenade 0.018 alcogol_container 0.015 electrical_parts_container 0.009 geoscanner_device 0.006 caviar 0.003 wire 0.035 personalKey 0.028 cyborg_head 0.025 handmade_thermal_grenade 0.018 ai_module 0.015 engineering_parts_container 0.009 prototype_schematics 0.006 tuna_steak 0.003 rubber 0.035 microelectronics 0.028 surgicalKit 0.025 worker_clothing_container 0.018 research_disk 0.015 robot_parts_container 0.009 expert_disk 0.006 precious_metals 0.003 spring 0.035 capacitor 0.028 crowbar 0.025 memory_software 0.018 darknet_unit 0.015 lens 0.035 metal_pipe 0.028 breaker 0.025 transformer 0.035 rail_pistol 0.025 metal_tread 0.035 miner_pistol 0.025																										
sl_professor_2		0	10	60	100	pmc_shotgun_2 scientist_shirt pmc_helmet pmc_pants pmc_boots	shotgun_bullet_ammo 0.018 shotgun_shrapnel_ammo 0.009 shotgun_flechette_ammo 0.015 shotgun_dragon_ammo 0.006 armor_shards 0.035 weapon_shards 0.035 blunt_melee_shards 0.035 pierce_melee_shards 0.035 coarse_gears 0.035 rusty_shards 0.035 rod 0.035 tape 0.035 water 0.028 explosives 0.025 handmade_frag_grenade 0.018 alcogol_container 0.015 electrical_parts_container 0.009 geoscanner_device 0.006 caviar 0.003 wire 0.035 personalKey 0.028 cyborg_head 0.025 handmade_thermal_grenade 0.018 ai_module 0.015 engineering_parts_container 0.009 prototype_schematics 0.006 tuna_steak 0.003 rubber 0.035 microelectronics 0.028 surgicalKit 0.025 worker_clothing_container 0.018 research_disk 0.015 robot_parts_container 0.009 expert_disk 0.006 precious_metals 0.003 spring 0.035 capacitor 0.028 crowbar 0.025 memory_software 0.018 darknet_unit 0.015 lens 0.035 metal_pipe 0.028 breaker 0.025 transformer 0.035 rail_pistol 0.025 metal_tread 0.035 miner_pistol 0.035																										
ch_professor_1		0	10	60	100	rail_pistol scientist_shirt church_power_helmet pmc_pants power_boots	armor_shards 0.035 weapon_shards 0.035 blunt_melee_shards 0.035 pierce_melee_shards 0.035 coarse_gears 0.035 rusty_shards 0.035 rod 0.035 tape 0.035 water 0.028 explosives 0.025 handmade_frag_grenade 0.018 alcogol_container 0.015 electrical_parts_container 0.009 geoscanner_device 0.006 caviar 0.003 wire 0.035 personalKey 0.028 cyborg_head 0.025 handmade_thermal_grenade 0.018 ai_module 0.015 engineering_parts_container 0.009 prototype_schematics 0.006 tuna_steak 0.003 rubber 0.035 microelectronics 0.028 surgicalKit 0.025 worker_clothing_container 0.018 research_disk 0.015 robot_parts_container 0.009 expert_disk 0.006 precious_metals 0.003 spring 0.035 capacitor 0.028 crowbar 0.025 memory_software 0.018 darknet_unit 0.015 lens 0.035 metal_pipe 0.028 breaker 0.025 transformer 0.035 rail_pistol 0.025 metal_tread 0.035 miner_pistol 0.039																										
