#monsterdrop_test1				\r
TechLevel	ContentIds	Weight	Points	\r
TechLevel	ContentIds	Weight	Points	\r
1	pistol_basic_ammo	30	28	\r
1	miner_bolts_ammo	30	14	\r
1	shotgun_shrapnel_ammo	30	28	\r
1	bandage	30	28	\r
1	splint	30	28	\r
1	sorbent	30	14	\r
1	rags	30	14	\r
1	blueSoda	30	14	\r
1	chocolateBar	30	14	\r
1	redSoda	30	14	\r
1	water	30	14	\r
1	beer	30	28	\r
1	pmc_shotgun	20	84	\r
1	dark_pistol	15	84	\r
1	spec_pistol	20	84	\r
1	spec_pistol_2	15	84	\r
1	army_pistol	15	84	\r
1	army_pistol_2	10	84	\r
1	bandit_smg	15	84	\r
1	petrov_pistol	15	56	\r
1	small_backpack	25	56	\r
1	medium_backpack	10	84	\r
1	bandit_vest	20	56	\r
1	army_vest	15	84	\r
1	green_tshirt	15	14	\r
1	green_vest	15	14	\r
1	blue_tshirt	15	14	\r
1	singlet_shirt	15	14	\r
1	balaklava	20	14	\r
1	blue_pants	15	14	\r
1	brown_pants	15	14	\r
1	yellow_pants	15	14	\r
1	dark_pants	15	14	\r
1	blue_boots	15	14	\r
1	broun_boots	15	14	\r
1	armor_shards	25	28	\r
1	weapon_shards	25	28	\r
1	pierce_melee_shards	10	14	\r
1	powder	25	14	\r
1	glass	25	14	\r
1	metal_tread	25	14	\r
1	tape	25	14	\r
1	rubber	25	14	\r
1	explosives	25	14	\r
1	acid	25	14	\r
1	gas_ammo	30	14	\r
1	itemChip	10	112	\r
2	army_knife	15	42	\r
2	pmc_club	15	42	\r
2	pmc_pistol	20	84	\r
2	pmc_pistol_2	15	84	\r
2	merkUSB	5	140	\r
3	pistol_burst_ammo	25	56	\r
3	shotgun_bullet_ammo	25	56	\r
3	heavy_basic_ammo	25	56	\r
3	battery_charge	20	70	\r
3	classUSB	5	140	\r
4	cannedMeat	25	42	\r
4	cannedVeg	25	42	\r
4	mre_pack	20	70	\r
4	dark_pistol_2	20	98	\r
5	spec_shotgun	15	112	\r
5	rail_pistol	15	112	\r
5	hatchet	15	56	\r
5	mediumItemChip	5	140	\r
6	choppa_axe	10	70	\r
6	bandit_axe	10	70	\r
6	rail_pistol_2	10	84	\r
6	medpack	20	84	\r
7	morphine	10	70	\r
7	cannedMeat	15	56	\r
7	cannedVeg	15	56	\r
7	machete	5	112	\r
8	dark_shotgun_2	5	126	\r
8	tech_katana	5	140	\r
8	tech_pistol	5	140	\r
8	plazma_smg	5	140	\r
8	highItemChip	5	196	\r
9	desert_hmg	5	168	\r
9	army_sniper	5	168	\r
10	spec_assault	5	196	\r
10	AncomItemChip	3	280	\r
10	heavy_armorpierce_ammo	10	70	\r
#end				\r
				\r
#factiondrop_AnCom_tradeItems				\r
TechLevel	ContentIds	Weight	Points	RewardWeight\r
1	pmc_shotgun	15	20	4\r
1	pmc_smg	20	20	4\r
1	pistol_expansive_ammo	30	2	2\r
1	itemChip	20	100	9\r
1	pmc_pistol_2	20	10	3\r
1	medium_backpack	10	80	8\r
2	pmc_vest	10	80	8\r
2	pmc_shotgun_2	10	40	6\r
2	merkUSB	5	400	15\r
2	shotgun_bullet_ammo	10	1	1\r
2	tech_katana	10	40	6\r
3	ancom_police_armor	10	40	6\r
3	ancom_police_boots	10	40	6\r
3	ancom_police_mask	10	40	6\r
3	ancom_police_pants	10	40	6\r
3	classUSB	5	500	16\r
3	weapon_repair_kit	10	30	5\r
4	ancom_agent_armor	15	60	7\r
4	ancom_agent_boots	15	60	7\r
4	ancom_agent_mask	15	60	7\r
4	ancom_agent_pants	15	60	7\r
5	ancm_smg	5	120	10\r
5	mediumItemChip	5	200	14\r
5	pmc_assault	10	60	7\r
5	ancm_quasi_pistol	5	80	8\r
6	pmc_smg_3	10	40	6\r
6	ceramit_vest	10	160	12\r
6	ancm_quasi_assault	5	200	14\r
7	ancom_armor	15	100	9\r
7	ancom_helmet	15	100	9\r
7	ancom_pants	15	100	9\r
7	ancom_boots	15	100	9\r
7	AncomItemChip	5	500	16\r
8	fire_turret	10	100	9\r
8	ancm_marksman	5	140	11\r
8	highItemChip	5	400	15\r
9	ancm_shotgun	5	80	8\r
10	army_sniper_2	10	180	13\r
#end				\r
				\r
#factiondrop_Tezctlan_units				\r
TechLevel	ContentIds	Weight	Points	\r
1	possesed_azt_man possesed_azt_woman	5	40	\r
1	jungle_spider_regular jungle_spider_regular jungle_spider_regular	5	40	\r
1	jungle_spider_regular jungle_spider_regular jungle_spider_regular possesed_azt_man possesed_azt_woman	5	40	\r
2	possesed_azt_man possesed_azt_woman possesed_centaur	10	60	\r
2	possesed_azt_man possesed_azt_woman possesed_BigArm	10	60	\r
2	venus_slave possesed_elite_azt_man possesed_elite_azt_woman	10	60	\r
3	possesed_elite_azt_man possesed_elite_azt_woman possesed_azt_man possesed_azt_woman	15	80	\r
3	possesed_centaur venus_acolyte venus_slave venus_acolyte	15	80	\r
3	venus_taskmaster venus_slave venus_slave venus_slave venus_slave	15	80	\r
4	venus_eagle_knight possesed_centaur possesed_centaur	20	100	\r
4	venus_jaguar_knight possesed_azt_woman possesed_elite_azt_man possesed_azt_woman possesed_elite_azt_man	20	100	\r
4	venus_jaguar_knight venus_demon_cat venus_demon_cat possesed_centaur	20	100	\r
5	possesed_BlobMan possesed_BlobMan possesed_BlobMan possesed_BlobMan	25	120	\r
5	possesed_BigArm venus_custodian venus_custodian	25	120	\r
5	venus_jaguar_knight venus_jaguar_knight venus_jaguar_knight	25	120	\r
6	venus_eagle_knight possesed_centaur possesed_centaur	30	140	\r
6	venus_jaguar_knight possesed_man_worker possesed_woman_worker possesed_man_worker possesed_woman_worker	30	140	\r
6	venus_jaguar_knight venus_demon_cat venus_demon_cat possesed_centaur	30	140	\r
7	possesed_BlobMan possesed_BlobMan possesed_BlobMan possesed_BlobMan	40	160	\r
7	possesed_BigArm venus_custodian venus_custodian	40	160	\r
7	venus_jaguar_knight venus_jaguar_knight venus_jaguar_knight	40	160	\r
8	venus_demon_warrior venus_eagle_knight venus_eagle_knight	50	180	\r
8	venus_taskmaster venus_custodian venus_taskmaster venus_custodian	50	180	\r
8	venus_demon_warrior venus_demon_warrior venus_demon_warrior	50	180	\r
9	possesed_BlobMan possesed_BlobMan possesed_BlobMan possesed_BlobMan	70	200	\r
9	possesed_BigArm venus_custodian venus_custodian	70	200	\r
9	venus_jaguar_knight venus_jaguar_knight venus_jaguar_knight	70	200	\r
10	venus_demon_warrior venus_eagle_knight venus_eagle_knight	100	240	\r
10	venus_taskmaster venus_custodian venus_taskmaster venus_custodian	100	240	\r
10	venus_demon_warrior venus_demon_warrior venus_demon_warrior	100	240	\r
#end				\r
				\r
#factiondrop_Tezctlan_items				\r
TechLevel	ContentIds	Weight	Points	\r
1	pistol_basic_ammo	30	28	\r
1	miner_bolts_ammo	30	14	\r
1	shotgun_shrapnel_ammo	30	28	\r
1	bandage	30	28	\r
1	splint	30	28	\r
1	sorbent	30	14	\r
1	rags	30	14	\r
1	blueSoda	30	14	\r
1	chocolateBar	30	14	\r
1	redSoda	30	14	\r
1	water	30	14	\r
1	beer	30	28	\r
1	pmc_shotgun	20	84	\r
1	dark_pistol	15	84	\r
1	spec_pistol	20	84	\r
1	spec_pistol_2	15	84	\r
1	army_pistol	15	84	\r
1	army_pistol_2	10	84	\r
1	bandit_smg	15	84	\r
1	petrov_pistol	15	56	\r
1	small_backpack	25	56	\r
1	medium_backpack	10	84	\r
1	bandit_vest	20	56	\r
1	army_vest	15	84	\r
1	green_tshirt	15	14	\r
1	green_vest	15	14	\r
1	blue_tshirt	15	14	\r
1	singlet_shirt	15	14	\r
1	balaklava	20	14	\r
1	blue_pants	15	14	\r
1	brown_pants	15	14	\r
1	yellow_pants	15	14	\r
1	dark_pants	15	14	\r
1	blue_boots	15	14	\r
1	broun_boots	15	14	\r
1	armor_shards	25	28	\r
1	weapon_shards	25	28	\r
1	pierce_melee_shards	10	14	\r
1	powder	25	14	\r
1	glass	25	14	\r
1	metal_tread	25	14	\r
1	tape	25	14	\r
1	rubber	25	14	\r
1	explosives	25	14	\r
1	acid	25	14	\r
1	gas_ammo	30	14	\r
2	army_knife	15	42	\r
2	pmc_club	15	42	\r
2	pmc_pistol	20	84	\r
2	pmc_pistol_2	15	84	\r
3	pistol_burst_ammo	25	56	\r
3	shotgun_bullet_ammo	25	56	\r
3	heavy_basic_ammo	25	56	\r
3	battery_charge	20	70	\r
4	cannedMeat	25	42	\r
4	cannedVeg	25	42	\r
4	mre_pack	20	70	\r
4	dark_pistol_2	20	98	\r
5	spec_shotgun	15	112	\r
5	rail_pistol	15	112	\r
5	hatchet	15	56	\r
6	choppa_axe	10	70	\r
6	bandit_axe	10	70	\r
6	rail_pistol_2	10	84	\r
6	medpack	20	84	\r
7	morphine	10	70	\r
7	cannedMeat	15	56	\r
7	cannedVeg	15	56	\r
7	machete	5	112	\r
8	dark_shotgun_2	5	126	\r
8	tech_katana	5	140	\r
8	tech_pistol	5	140	\r
8	plazma_smg	5	140	\r
9	desert_hmg	5	168	\r
9	army_sniper	5	168	\r
10	spec_assault	5	196	\r
10	heavy_armorpierce_ammo	10	70	\r
#end				\r
				\r
#factiondrop_Tezctlan_tradeItems				\r
TechLevel	ContentIds	Weight	Points	RewardWeight\r
1	azt_club	20	80	3\r
1	azt_pistol	20	80	3\r
1	quasi_basic_ammo	20	50	1\r
1	aztec_rags	20	60	2\r
2	azt_mask	20	100	4\r
2	azt_heavy_armor	20	100	4\r
2	azt_sickle	20	80	3\r
3	azt_rifle	15	120	5\r
3	venus_armor_shards	15	80	3\r
3	azt_big_axe	15	120	5\r
4	azt_shotgun	15	150	6\r
4	venus_weapon_shard	15	80	3\r
5	demonic_medicine	10	150	6\r
5	demonic_shards	10	150	6\r
6	demonic_idol	10	150	6\r
6	demonic_aye	10	150	6\r
7	skull_bloodstrike	5	500	7\r
8	skull_bloodlust	5	500	7\r
9	skull_call_of_blood	5	500	7\r
10	skull_contract_venus	5	500	7\r
#end				\r
				\r
#factiondrop_XiomaraMasks_units				\r
TechLevel	ContentIds	Weight	Points	\r
1	possesed_azt_man possesed_azt_woman	5	50	\r
1	jungle_spider_regular jungle_spider_regular jungle_spider_regular	5	50	\r
1	jungle_spider_regular jungle_spider_regular jungle_spider_regular possesed_azt_man possesed_azt_woman	5	50	\r
2	possesed_azt_man possesed_azt_woman possesed_centaur	10	75	\r
2	possesed_azt_man possesed_azt_woman possesed_BigArm	10	75	\r
2	venus_slave possesed_elite_azt_man possesed_elite_azt_woman	10	75	\r
3	possesed_elite_azt_man possesed_elite_azt_woman possesed_azt_man possesed_azt_woman	15	100	\r
3	possesed_centaur venus_acolyte venus_slave venus_acolyte	15	100	\r
3	venus_taskmaster venus_slave venus_slave venus_slave venus_slave	15	100	\r
4	venus_eagle_knight possesed_centaur possesed_centaur	20	125	\r
4	venus_jaguar_knight possesed_azt_woman possesed_elite_azt_man possesed_azt_woman possesed_elite_azt_man	20	125	\r
4	venus_jaguar_knight venus_demon_cat venus_demon_cat possesed_centaur	20	125	\r
5	possesed_BlobMan possesed_BlobMan possesed_BlobMan possesed_BlobMan	25	150	\r
5	possesed_BigArm venus_custodian venus_custodian	25	150	\r
5	venus_jaguar_knight venus_jaguar_knight venus_jaguar_knight	25	150	\r
6	venus_eagle_knight possesed_centaur possesed_centaur	30	175	\r
6	venus_jaguar_knight possesed_man_worker possesed_woman_worker possesed_man_worker possesed_woman_worker	30	175	\r
6	venus_jaguar_knight venus_demon_cat venus_demon_cat possesed_centaur	30	175	\r
7	possesed_BlobMan possesed_BlobMan possesed_BlobMan possesed_BlobMan	40	200	\r
7	possesed_BigArm venus_custodian venus_custodian	40	200	\r
7	venus_jaguar_knight venus_jaguar_knight venus_jaguar_knight	40	200	\r
8	venus_demon_warrior venus_eagle_knight venus_eagle_knight	50	225	\r
8	venus_taskmaster venus_custodian venus_taskmaster venus_custodian	50	225	\r
8	venus_demon_warrior venus_demon_warrior venus_demon_warrior	50	225	\r
9	possesed_BlobMan possesed_BlobMan possesed_BlobMan possesed_BlobMan	70	250	\r
9	possesed_BigArm venus_custodian venus_custodian	70	250	\r
9	venus_jaguar_knight venus_jaguar_knight venus_jaguar_knight	70	250	\r
10	venus_demon_warrior venus_eagle_knight venus_eagle_knight	100	275	\r
10	venus_taskmaster venus_custodian venus_taskmaster venus_custodian	100	275	\r
10	venus_demon_warrior venus_demon_warrior venus_demon_warrior	100	275	\r
#end				\r
				\r
#factiondrop_XiomaraMasks_items				\r
TechLevel	ContentIds	Weight	Points	\r
1	pistol_basic_ammo	30	28	\r
1	miner_bolts_ammo	30	14	\r
1	shotgun_shrapnel_ammo	30	28	\r
1	bandage	30	28	\r
1	splint	30	28	\r
1	sorbent	30	14	\r
1	rags	30	14	\r
1	blueSoda	30	14	\r
1	chocolateBar	30	14	\r
1	redSoda	30	14	\r
1	water	30	14	\r
1	beer	30	28	\r
1	pmc_shotgun	20	84	\r
1	dark_pistol	15	84	\r
1	spec_pistol	20	84	\r
1	spec_pistol_2	15	84	\r
1	army_pistol	15	84	\r
1	army_pistol_2	10	84	\r
1	bandit_smg	15	84	\r
1	petrov_pistol	15	56	\r
1	small_backpack	25	56	\r
1	medium_backpack	10	84	\r
1	bandit_vest	20	56	\r
1	army_vest	15	84	\r
1	green_tshirt	15	14	\r
1	green_vest	15	14	\r
1	blue_tshirt	15	14	\r
1	singlet_shirt	15	14	\r
1	balaklava	20	14	\r
1	blue_pants	15	14	\r
1	brown_pants	15	14	\r
1	yellow_pants	15	14	\r
1	dark_pants	15	14	\r
1	blue_boots	15	14	\r
1	broun_boots	15	14	\r
1	armor_shards	25	28	\r
1	weapon_shards	25	28	\r
1	pierce_melee_shards	10	14	\r
1	powder	25	14	\r
1	glass	25	14	\r
1	metal_tread	25	14	\r
1	tape	25	14	\r
1	rubber	25	14	\r
1	explosives	25	14	\r
1	acid	25	14	\r
1	gas_ammo	30	14	\r
2	army_knife	15	42	\r
2	pmc_club	15	42	\r
2	pmc_pistol	20	84	\r
2	pmc_pistol_2	15	84	\r
3	pistol_burst_ammo	25	56	\r
3	shotgun_bullet_ammo	25	56	\r
3	heavy_basic_ammo	25	56	\r
3	battery_charge	20	70	\r
4	cannedMeat	25	42	\r
4	cannedVeg	25	42	\r
4	mre_pack	20	70	\r
4	dark_pistol_2	20	98	\r
5	spec_shotgun	15	112	\r
5	rail_pistol	15	112	\r
5	hatchet	15	56	\r
6	choppa_axe	10	70	\r
6	bandit_axe	10	70	\r
6	rail_pistol_2	10	84	\r
6	medpack	20	84	\r
7	morphine	10	70	\r
7	cannedMeat	15	56	\r
7	cannedVeg	15	56	\r
7	machete	5	112	\r
8	dark_shotgun_2	5	126	\r
8	tech_katana	5	140	\r
8	tech_pistol	5	140	\r
8	plazma_smg	5	140	\r
9	desert_hmg	5	168	\r
9	army_sniper	5	168	\r
10	spec_assault	5	196	\r
10	heavy_armorpierce_ammo	10	70	\r
#end				\r
				\r
#factiondrop_XiomaraMasks_tradeItems				\r
TechLevel	ContentIds	Weight	Points	RewardWeight\r
1	azt_club	20	80	3\r
1	azt_pistol	20	80	3\r
1	quasi_basic_ammo	20	50	1\r
1	aztec_rags	20	60	2\r
2	azt_mask	20	100	4\r
2	azt_heavy_armor	20	100	4\r
2	azt_sickle	20	80	3\r
3	azt_rifle	15	120	5\r
3	venus_armor_shards	15	80	3\r
3	azt_big_axe	15	120	5\r
4	azt_shotgun	15	150	6\r
4	venus_weapon_shard	15	80	3\r
5	demonic_medicine	10	150	6\r
5	demonic_shards	10	150	6\r
6	demonic_idol	10	150	6\r
6	demonic_aye	10	150	6\r
7	skull_bloodstrike	5	500	7\r
8	skull_bloodlust	5	500	7\r
9	skull_call_of_blood	5	500	7\r
10	skull_contract_venus	5	500	7\r
#end				\r
				\r
#factiondrop_SBN_units				\r
TechLevel	ContentIds	Weight	Points	\r
1	woman_worker man_medic_sbn woman_medic_sbn	5	40	\r
1	man_worker man_medic_sbn woman_medic_sbn	5	40	\r
1	man_lowskills_worker woman_lowskills_worker man_lowskills_worker woman_lowskills_worker cyborg_basic	5	40	\r
2	man_medic_sbn woman_medic_sbn man_scientist_sbn	10	60	\r
2	sbn_geishabot sbn_officer_man sbn_officer_woman	10	60	\r
2	security_man_sbn security_man_sbn woman_medic_sbn	10	60	\r
3	sbn_officer_man sbn_officer_woman security_man_sbn woman_manager_sbn	15	80	\r
3	man_manager_sbn woman_manager_sbn security_man_sbn sbn_geishabot	15	80	\r
3	sbn_geishabot cyborg_basic man_medic_sbn woman_medic_sbn	15	80	\r
4	sbn_officer_man sbn_officer_woman security_man_sbn man_manager_sbn	20	100	\r
4	security_man_sbn security_woman_sbn security_man_sbn man_scientist_sbn	20	100	\r
4	sbn_geishabot security_man_sbn sbn_geishabot woman_medic_sbn	20	100	\r
5	heavy_security_man_sbn heavy_security_woman_sbn security_man_sbn	25	120	\r
5	pmc_man_soldier pmc_woman_soldier man_scientist_sbn woman_scientist_sbn	25	120	\r
5	stationary_turret man_manager_sbn heavy_security_man_sbn heavy_security_woman_sbn	25	120	\r
6	heavy_security_man_sbn pmc_man_soldier pmc_woman_soldier	30	140	\r
6	man_scientist_sbn woman_scientist_sbn man_manager_sbn woman_manager_sbn	30	140	\r
6	stationary_turret man_scientist_sbn woman_scientist_sbn man_medic_sbn	30	140	\r
7	man_scientist_sbn woman_scientist_sbn man_medic_sbn woman_medic_sbn	40	160	\r
7	pmc_man_soldier pmc_woman_soldier pmc_man_soldier pmc_woman_soldier	40	160	\r
7	stationary_turret sbn_mirmidon_man pmc_woman_soldier security_man_sbn	40	160	\r
8	sbn_elite_woman heavy_security_man_sbn heavy_security_woman_sbn	50	180	\r
8	man_medic_sbn man_scientist_sbn heavy_security_man_sbn heavy_security_woman_sbn	50	180	\r
8	energy_turret man_scientist_sbn woman_scientist_sbn woman_medic_sbn	50	180	\r
9	sbn_elite_man sbn_elite_woman man_medic_sbn security_man_sbn	70	200	\r
9	sbn_mirmidon_man sbn_mirmidon_woman security_man_sbn	70	200	\r
9	energy_turret sbn_elite_man sbn_elite_woman man_medic_sbn	70	200	\r
10	sbn_elite_man sbn_elite_woman sbn_mirmidon_man sbn_mirmidon_woman	100	240	\r
10	sbn_elite_man sbn_elite_woman sbn_elite_man sbn_mirmidon_man sbn_mirmidon_woman	100	240	\r
10	energy_turret sbn_elite_man sbn_elite_woman sbn_elite_man	100	240	\r
#end				\r
				\r
#factiondrop_SBN_items				\r
TechLevel	ContentIds	Weight	Points	\r
1	pistol_basic_ammo	30	28	\r
1	miner_bolts_ammo	30	14	\r
1	shotgun_shrapnel_ammo	30	28	\r
1	bandage	30	28	\r
1	splint	30	28	\r
1	sorbent	30	14	\r
1	rags	30	14	\r
1	blueSoda	30	14	\r
1	chocolateBar	30	14	\r
1	redSoda	30	14	\r
1	water	30	14	\r
1	beer	30	28	\r
1	pmc_shotgun	20	84	\r
1	dark_pistol	15	84	\r
1	spec_pistol	20	84	\r
1	spec_pistol_2	15	84	\r
1	army_pistol	15	84	\r
1	army_pistol_2	10	84	\r
1	bandit_smg	15	84	\r
1	petrov_pistol	15	56	\r
1	small_backpack	25	56	\r
1	medium_backpack	10	84	\r
1	bandit_vest	20	56	\r
1	army_vest	15	84	\r
1	green_tshirt	15	14	\r
1	green_vest	15	14	\r
1	blue_tshirt	15	14	\r
1	singlet_shirt	15	14	\r
1	balaklava	20	14	\r
1	blue_pants	15	14	\r
1	brown_pants	15	14	\r
1	yellow_pants	15	14	\r
1	dark_pants	15	14	\r
1	blue_boots	15	14	\r
1	broun_boots	15	14	\r
1	armor_shards	25	28	\r
1	weapon_shards	25	28	\r
1	pierce_melee_shards	10	14	\r
1	powder	25	14	\r
1	glass	25	14	\r
1	metal_tread	25	14	\r
1	tape	25	14	\r
1	rubber	25	14	\r
1	explosives	25	14	\r
1	acid	25	14	\r
1	gas_ammo	30	14	\r
1	itemChip	10	112	\r
2	army_knife	15	42	\r
2	pmc_club	15	42	\r
2	pmc_pistol	20	84	\r
2	pmc_pistol_2	15	84	\r
2	merkUSB	5	140	\r
3	pistol_burst_ammo	25	56	\r
3	shotgun_bullet_ammo	25	56	\r
3	heavy_basic_ammo	25	56	\r
3	battery_charge	20	70	\r
3	classUSB	5	140	\r
4	cannedMeat	25	42	\r
4	cannedVeg	25	42	\r
4	mre_pack	20	70	\r
4	dark_pistol_2	20	98	\r
5	spec_shotgun	15	112	\r
5	rail_pistol	15	112	\r
5	hatchet	15	56	\r
5	mediumItemChip	5	140	\r
6	choppa_axe	10	70	\r
6	bandit_axe	10	70	\r
6	rail_pistol_2	10	84	\r
6	medpack	20	84	\r
7	morphine	10	70	\r
7	cannedMeat	15	56	\r
7	cannedVeg	15	56	\r
7	machete	5	112	\r
7	SBNItemChip	3	280	\r
8	dark_shotgun_2	5	126	\r
8	tech_katana	5	140	\r
8	tech_pistol	5	140	\r
8	plazma_smg	5	140	\r
8	highItemChip	5	196	\r
9	desert_hmg	5	168	\r
9	army_sniper	5	168	\r
10	spec_assault	5	196	\r
10	heavy_armorpierce_ammo	10	70	\r
#end				\r
				\r
#factiondrop_SBN_tradeItems				\r
TechLevel	ContentIds	Weight	Points	RewardWeight\r
1	tech_pistol_2	10	80	3\r
1	battery_charge	10	40	1\r
1	stun_grenade	10	60	2\r
1	cevlar_vest	10	80	3\r
1	itemChip	20	120	5\r
1	army_pistol_3	10	100	4\r
2	sbn_pistol	5	100	4\r
2	merkUSB	5	120	5\r
2	classUSB	5	120	5\r
2	tech_rifle	5	150	6\r
2	tech_pistol_3	10	100	4\r
2	energy_turret	5	100	4\r
3	mediumItemChip	5	100	5\r
3	svn_cap_vest	10	100	5\r
3	svn_cap_hat	10	100	5\r
3	svn_cap_pants	5	100	5\r
3	army_pistol_4	10	100	5\r
4	tech_smg	10	100	4\r
4	sbn_shotgun	10	120	5\r
5	sbn_smg	5	100	5\r
5	automap	5	100	5\r
6	tech_marksman	10	100	6\r
6	plazma_hmg	10	100	6\r
7	svn_heavy_armor	5	100	6\r
7	svn_heavy_helmet	5	150	6\r
7	svn_heavy_pants	5	160	7\r
7	svn_heavy_boots	5	200	8\r
8	highItemChip	5	200	8\r
9	solnet_armor	15	300	9\r
9	solnet_helmet	15	300	9\r
9	solnet_pants	15	300	9\r
9	solnet_boots	15	300	9\r
10	tech_hfg	5	400	10\r
10	SBNItemChip	5	400	10\r
#end				\r
				\r
#factiondrop_RealWare_units				\r
TechLevel	ContentIds	Weight	Points	\r
1	man_lowskills_worker_rw man_worker_rw cyborg_basic	5	40	\r
1	man_lowskills_worker_rw woman_lowskills_worker_rw woman_lowskills_worker_rw	5	40	\r
1	man_worker_rw woman_worker_rw man_lowskills_worker_rw	5	40	\r
2	realware_warrobot realware_warrobot security_man_rw	10	60	\r
2	man_medic_rw realware_milita_man realware_milita_woman	10	60	\r
2	realware_warrobot security_man_rw woman_lowskills_worker_rw man_worker_rw	10	60	\r
3	realware_warrobot stationary_turret security_man_rw security_woman_rw	15	80	\r
3	realware_warrobot man_lowskills_worker_rw realware_milita_man realware_milita_woman	15	80	\r
3	realware_warrobot realware_warrobot security_man_rw woman_worker_rw	15	80	\r
4	stationary_turret man_medic_rw security_man_rw security_woman_rw	20	100	\r
4	man_medic_rw woman_medic_rw man_medic_rw woman_medic_rw	20	100	\r
4	stationary_turret realware_milita_man realware_milita_woman woman_worker_rw	20	100	\r
5	realware_milita_man realware_milita_woman man_worker_rw woman_worker_rw	25	120	\r
5	stationary_turret realware_milita_man realware_milita_woman	25	120	\r
5	stationary_turret man_worker_rw security_woman_rw man_medic_rw	25	120	\r
6	heavy_security_man_rw heavy_security_woman_rw mercury_force_woman	30	140	\r
6	fire_turret heavy_security_man_rw heavy_security_woman_rw security_man_rw	30	140	\r
6	mercury_force_man mercury_force_woman heavy_security_woman_rw mercury_force_man	30	140	\r
7	realware_elite_man security_man_rw security_woman_rw security_woman_rw	40	160	\r
7	fire_turret security_man_rw heavy_security_woman_rw mercury_force_man	40	160	\r
7	mercury_force_man security_woman_rw man_medic_rw	40	160	\r
8	man_medic_rw woman_medic_rw mercury_force_woman realware_elite_man	50	180	\r
8	realware_elite_man realware_elite_woman security_woman_rw	50	180	\r
8	security_woman_rw man_medic_rw mercury_force_woman realware_elite_man	50	180	\r
9	man_medic_rw woman_medic_rw fire_turret heavy_security_woman_rw	70	200	\r
9	fire_turret fire_turret realware_warlord_man realware_warlord_woman	70	200	\r
9	mercury_force_man mercury_force_woman mercury_force_man mercury_force_woman	70	200	\r
10	realware_elite_man realware_elite_woman realware_warlord_man realware_warlord_woman	100	240	\r
10	realware_warlord_man realware_warlord_woman heavy_security_man_rw heavy_security_woman_rw	100	240	\r
10	fire_turret realware_elite_man realware_elite_woman	100	240	\r
#end				\r
				\r
#factiondrop_RealWare_items				\r
TechLevel	ContentIds	Weight	Points	\r
1	pistol_basic_ammo	30	28	\r
1	miner_bolts_ammo	30	14	\r
1	shotgun_shrapnel_ammo	30	28	\r
1	bandage	30	28	\r
1	splint	30	28	\r
1	sorbent	30	14	\r
1	rags	30	14	\r
1	blueSoda	30	14	\r
1	chocolateBar	30	14	\r
1	redSoda	30	14	\r
1	water	30	14	\r
1	beer	30	28	\r
1	pmc_shotgun	20	84	\r
1	dark_pistol	15	84	\r
1	spec_pistol	20	84	\r
1	spec_pistol_2	15	84	\r
1	army_pistol	15	84	\r
1	army_pistol_2	10	84	\r
1	bandit_smg	15	84	\r
1	petrov_pistol	15	56	\r
1	small_backpack	25	56	\r
1	medium_backpack	10	84	\r
1	bandit_vest	20	56	\r
1	army_vest	15	84	\r
1	green_tshirt	15	14	\r
1	green_vest	15	14	\r
1	blue_tshirt	15	14	\r
1	singlet_shirt	15	14	\r
1	balaklava	20	14	\r
1	blue_pants	15	14	\r
1	brown_pants	15	14	\r
1	yellow_pants	15	14	\r
1	dark_pants	15	14	\r
1	blue_boots	15	14	\r
1	broun_boots	15	14	\r
1	armor_shards	25	28	\r
1	weapon_shards	25	28	\r
1	pierce_melee_shards	10	14	\r
1	powder	25	14	\r
1	glass	25	14	\r
1	metal_tread	25	14	\r
1	tape	25	14	\r
1	rubber	25	14	\r
1	explosives	25	14	\r
1	acid	25	14	\r
1	gas_ammo	30	14	\r
1	itemChip	10	112	\r
2	army_knife	15	42	\r
2	pmc_club	15	42	\r
2	pmc_pistol	20	84	\r
2	pmc_pistol_2	15	84	\r
2	merkUSB	5	140	\r
3	pistol_burst_ammo	25	56	\r
3	shotgun_bullet_ammo	25	56	\r
3	heavy_basic_ammo	25	56	\r
3	battery_charge	20	70	\r
3	classUSB	5	140	\r
4	cannedMeat	25	42	\r
4	cannedVeg	25	42	\r
4	mre_pack	20	70	\r
4	dark_pistol_2	20	98	\r
5	spec_shotgun	15	112	\r
5	rail_pistol	15	112	\r
5	hatchet	15	56	\r
5	mediumItemChip	5	140	\r
6	choppa_axe	10	70	\r
6	bandit_axe	10	70	\r
6	rail_pistol_2	10	84	\r
6	medpack	20	84	\r
7	morphine	10	70	\r
7	cannedMeat	15	56	\r
7	cannedVeg	15	56	\r
7	machete	5	112	\r
7	RealWareItemChip	3	280	\r
8	dark_shotgun_2	5	126	\r
8	tech_katana	5	140	\r
8	tech_pistol	5	140	\r
8	plazma_smg	5	140	\r
8	highItemChip	5	196	\r
9	desert_hmg	5	168	\r
9	army_sniper	5	168	\r
10	spec_assault	5	196	\r
10	heavy_armorpierce_ammo	10	70	\r
#end				\r
				\r
#factiondrop_RealWare_tradeItems				\r
TechLevel	ContentIds	Weight	Points	RewardWeight\r
1	spec_pistol_2	10	80	2\r
1	frag_grenade	10	70	1\r
1	frag_mine	10	70	1\r
1	spec_pistol_3	10	100	3\r
